post_id,text,post_text,time 
2614130095523788,"🔥🔥Le Pr Vololontiana annonce le décès de 2 patients du covid-19 traités au CHU Befelatanana.
🔴27 nouveaux cas sont également rapportés:
✅21 localisés à Antananarivo
✅1 localisé à Toamasina
✅2 localisés à Analanjirofo
✅3 localisés à Mahajanga
🔴33 nouvelles guérisons sont déclarées, dont 28 patients ayant été traités avec le CVO Covid-Organics curatif.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔥🔥Le Pr Vololontiana annonce le décès de 2 patients du covid-19 traités au CHU Befelatanana.
🔴27 nouveaux cas sont également rapportés:
✅21 localisés à Antananarivo
✅1 localisé à Toamasina
✅2 localisés à Analanjirofo
✅3 localisés à Mahajanga
🔴33 nouvelles guérisons sont déclarées, dont 28 patients ayant été traités avec le CVO Covid-Organics curatif.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-16 13:28:40
2614119358858195,"🔥🔥Les examens blancs du CEPE et du BEPC se déroulent sans incident dans la Cisco d'Antananarivo ville.
✅L'examen blanc du CEPE s'est déroulé ce matin et se poursuivra dans la matinée de demain 17 juin. La CISCO Tana-Ville compte 29 143 candidats au CEPE cette année.
✅L'examen blanc du BEPC a débuté hier dans la CISCO. Les épreuves se déroulent le matin et l'après-midi jusqu'à jeudi dans le strict respect des mesures sanitaires. 27 695 candidats au BEPC sont enregistrés cette année dans ville d'Antananarivo.
✅ Les dates des examens officiels ne sont pas encore sorties.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔥🔥Les examens blancs du CEPE et du BEPC se déroulent sans incident dans la Cisco d'Antananarivo ville.
✅L'examen blanc du CEPE s'est déroulé ce matin et se poursuivra dans la matinée de demain 17 juin. La CISCO Tana-Ville compte 29 143 candidats au CEPE cette année.
✅L'examen blanc du BEPC a débuté hier dans la CISCO. Les épreuves se déroulent le matin et l'après-midi jusqu'à jeudi dans le strict respect des mesures sanitaires. 27 695 candidats au BEPC sont enregistrés cette année dans ville d'Antananarivo.
✅ Les dates des examens officiels ne sont pas encore sorties.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-16 13:08:02
2614015548868576,"🔥🔥Une dégradation pluvieuse pourrait concerner la région de Sava et Analanjirofo à partir de ce weekend.
🔴Un signal de cyclogenèse est sous surveillance au Nord-Est de la Grande île, d'après le blog spécialisé sur l'actualité cyclonique de l'océan indien cycloneoi.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔥🔥Une dégradation pluvieuse pourrait concerner la région de Sava et Analanjirofo à partir de ce weekend.
🔴Un signal de cyclogenèse est sous surveillance au Nord-Est de la Grande île, d'après le blog spécialisé sur l'actualité cyclonique de l'océan indien cycloneoi.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-16 10:00:00
2613394648930666,"✅✅Fetison Rakoto Andrianirina a fait savoir que les prix actuels des carburants à la pompe peuvent être revus à la baisse jusqu'à -23,8% en général. Le super carburant peut être vendu à 3 280 ar/litre (baisse de 820 ar, c'est à dire -20%), le pétrole lampant peut être vendu à 1 555 ar/litre (baisse de 575 ar, c'est à dire -27%) et le gazole à 2 550 ar/litre (baisse de 850 ar, c'est à dire -25%).
Cliquez sur la photo 👇pour lire l'article
ACTU.ORANGE.MG
Une baisse de 23,8% des prix des carburants à la pompe est envisageable","✅✅Fetison Rakoto Andrianirina a fait savoir que les prix actuels des carburants à la pompe peuvent être revus à la baisse jusqu'à -23,8% en général. Le super carburant peut être vendu à 3 280 ar/litre (baisse de 820 ar, c'est à dire -20%), le pétrole lampant peut être vendu à 1 555 ar/litre (baisse de 575 ar, c'est à dire -27%) et le gazole à 2 550 ar/litre (baisse de 850 ar, c'est à dire -25%).
Cliquez sur la photo 👇pour lire l'article",2020-06-15 16:03:16
2613308192272645,"🔥🔥🔥 Les cours restent suspendus pour toutes les écoles à Madagascar durant l'état d'urgence sanitaire, à l'exception des classes d'examen, souligne le ministre de l'Intérieur Tianarivelo Razafimahefa.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 Les cours restent suspendus pour toutes les écoles à Madagascar durant l'état d'urgence sanitaire, à l'exception des classes d'examen, souligne le ministre de l'Intérieur Tianarivelo Razafimahefa.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-15 13:39:44
2613293918940739,"🔥🔥🔥 18 nouveaux cas confirmés de Covid 19 annoncés ce lundi 15 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1290 depuis le début de l'épidémie.
🔴 7 cas sont localisés à Antananarivo
🔴 6 cas sont localisés à Toamasina
🔴 4 cas sont localisés à Analanjirofo
🔴 1 cas est localisé à Ihorombe
✅ 17 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 18 nouveaux cas confirmés de Covid 19 annoncés ce lundi 15 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1290 depuis le début de l'épidémie.
🔴 7 cas sont localisés à Antananarivo
🔴 6 cas sont localisés à Toamasina
🔴 4 cas sont localisés à Analanjirofo
🔴 1 cas est localisé à Ihorombe
✅ 17 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-15 13:17:37
2613235238946607,"⚽️⚽️⚽️La probabilité de report de la Coupe d'Afrique des Nations 2021 a pris de plus en plus d'ampleur dernièrement. Des rumeurs persistantes martèlent que les dirigeants de la Confédération Africaine de Football vont faire une déclaration officielle dans les jours à venir. Celle-ci viendra confirmer l'ajournement de la phase finale de la CAN pour 2022. Pour rappel, il reste encore 4 journées à disputer pour le compte des éliminatoires. Or, la reprise des compétitions tardent encore.
✅✅Et donc, il semble impossible de tout boucler d'ici janvier et février 2021, dates initiales du tournoi. Pour sa part, Madagascar est en bonne posture dans ces qualifications. Suite aux victoires devant l'Ethiopie et le Niger, les Barea occupent la tête du groupe K avec 6 points.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","⚽️⚽️⚽️La probabilité de report de la Coupe d'Afrique des Nations 2021 a pris de plus en plus d'ampleur dernièrement. Des rumeurs persistantes martèlent que les dirigeants de la Confédération Africaine de Football vont faire une déclaration officielle dans les jours à venir. Celle-ci viendra confirmer l'ajournement de la phase finale de la CAN pour 2022. Pour rappel, il reste encore 4 journées à disputer pour le compte des éliminatoires. Or, la reprise des compétitions tardent encore.
✅✅Et donc, il semble impossible de tout boucler d'ici janvier et février 2021, dates initiales du tournoi. Pour sa part, Madagascar est en bonne posture dans ces qualifications. Suite aux victoires devant l'Ethiopie et le Niger, les Barea occupent la tête du groupe K avec 6 points.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-15 11:37:40
2612846445652153,"💡 La commune urbaine de Manakara a réceptionné ce dimanche des lampes LED destinées à renouveler les éclairages publics. 50 lampes LED de 150W et 200W ont été remis par le PCA de la Jirama au maire de la Commune.
🔵 En plus de donner de la lumière, l’action vise également à la prévention de l’insécurité, soutiennent les responsables de la Jirama.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches","💡 La commune urbaine de Manakara a réceptionné ce dimanche des lampes LED destinées à renouveler les éclairages publics. 50 lampes LED de 150W et 200W ont été remis par le PCA de la Jirama au maire de la Commune.
🔵 En plus de donner de la lumière, l’action vise également à la prévention de l’insécurité, soutiennent les responsables de la Jirama.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches",2020-06-14 22:41:41
post_id,text,post_text,time
2616061431997321,"🔴 7 véhicules tout terrain ont été offerts par l’Agence Française de Développement (AFD) par le biais du projet PIAA (Programme Intégré d’Assainissement d’Antananarivo) du Ministère de l’Aménagement du Territoire, de l’Habitant et des Travaux Publics.
🔵 Les véhicules seront répartis entre la Commune Urbaine d’Antananarivo, le Service Autonome du Maintien de la Ville d’Antananarivo (SAMVA) et l’Autorité pour la Protection contre les Inondations de la Plaine d’Antananarivo (APIPA).
Cliquez sur l'image pour lire la suite 👇
ACTU.ORANGE.MG
De nouveaux véhicules pour la Commune urbaine d'Antananarivo","🔴 7 véhicules tout terrain ont été offerts par l’Agence Française de Développement (AFD) par le biais du projet PIAA (Programme Intégré d’Assainissement d’Antananarivo) du Ministère de l’Aménagement du Territoire, de l’Habitant et des Travaux Publics.
🔵 Les véhicules seront répartis entre la Commune Urbaine d’Antananarivo, le Service Autonome du Maintien de la Ville d’Antananarivo (SAMVA) et l’Autorité pour la Protection contre les Inondations de la Plaine d’Antananarivo (APIPA).
Cliquez sur l'image pour lire la suite 👇",2020-06-18 18:01:15
2616024852000979,"🔥🔥🔥 A Ivato, le Président de la République Andry Rajoelinaannonce que l'usine pharmaceutique sera opérationnelle dans les prochaines semaines. Cette usine ambitionne de produire, dans les trois prochaines années, 12 types de médicaments, à l'instar du CVO+ (du CVO en format gélule) dont les premières productions sont attendues prochainement.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 A Ivato, le Président de la République Andry Rajoelinaannonce que l'usine pharmaceutique sera opérationnelle dans les prochaines semaines. Cette usine ambitionne de produire, dans les trois prochaines années, 12 types de médicaments, à l'instar du CVO+ (du CVO en format gélule) dont les premières productions sont attendues prochainement.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 17:13:47
2616022068667924,"🔵 L'association Orange Solidarité Madagascar a remis ce jeudi 18 juin, des produits de première nécessité au maire de la Commune Urbaine de Fénérive Est. Ces aides sont destinés à soutenir les familles en difficulté.
Des kits de protection et de désinfection destinés au personnel de santé de l'hôpital de Fénérive Est ont également été offerts.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/
Orange Solidarité Madagascar
2 hrs ·
[📢] Orange continue d'être mobilisé. 500 kilos de riz, des cartons d'huile et des cartons de savons ont été offerts ce jeudi 18 juin au maire de la Commune Urbaine de Fénérive Est, Stewen Miany MANIRISORALY dit MOUSTAPHA. Ces aides remis à la maire sont destinés à soutenir les familles en difficulté.
Nous avons également remis des kits de protection et de désinfection destinés au personnel de santé de l'hôpital de Fénérive Est.
- 2 900 masques
- 2 000 Gants
- 500 Calots
- 1 000 sur chaussures
- 25 L Gel hydro alcoolique
- Produits de désinfection : Eau de Javel et Chlore, avec pulvérisateurs
Ces équipements ont été remis à Sendratiana Luc Michel, Directeur Régional de la Santé Analanjirofo, en présence du Premier ministre Christian Ntsay 🙏
#Solidarité","🔵 L'association Orange Solidarité Madagascar a remis ce jeudi 18 juin, des produits de première nécessité au maire de la Commune Urbaine de Fénérive Est. Ces aides sont destinés à soutenir les familles en difficulté.
Des kits de protection et de désinfection destinés au personnel de santé de l'hôpital de Fénérive Est ont également été offerts.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 17:09:13
2615995712003893,"🔴🔴🔴 L'avion d'Ethiopian Cargo Pharma Wing vient d'atterrir à Ivato avec à son bord 100 tonnes de matériels et d'équipements destinés au fonctionnement de l'ancienne usine pharmaceutique Ofafa (Orinasa fanamboarana fanafody) dont la gestion a récemment été restituée à l'Etat.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔴🔴🔴 L'avion d'Ethiopian Cargo Pharma Wing vient d'atterrir à Ivato avec à son bord 100 tonnes de matériels et d'équipements destinés au fonctionnement de l'ancienne usine pharmaceutique Ofafa (Orinasa fanamboarana fanafody) dont la gestion a récemment été restituée à l'Etat.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-18 16:33:07
2615918802011584,"🔴🔴🔴 Le Premier Ministre Christian Ntsay a remis ce 18 juin 50 000 doses de Tambavy CVO, 150 000 cache-bouches ainsi que du gel désinfectant, destinés à tous districts de la région Analanjirofo.
✔️✔️ Un montant de 10 000 000 d'ariary et 2 thermoflash, dons de la présidence, ont également été remis au Centre régional de commandement opérationnel Covid-19 de la Région Analanjirofo pour assurer les charges relatives aux barrages sanitaires.
✔️✔️ Le Premier ministre a, par ailleurs, souligné qu'un budget de 3 milliards d'ariary sera consacré au développement de la Région Analanjirofo et sera disponible après la nomination du Gouverneur de cette Région.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔴🔴🔴 Le Premier Ministre Christian Ntsay a remis ce 18 juin 50 000 doses de Tambavy CVO, 150 000 cache-bouches ainsi que du gel désinfectant, destinés à tous districts de la région Analanjirofo.
✔️✔️ Un montant de 10 000 000 d'ariary et 2 thermoflash, dons de la présidence, ont également été remis au Centre régional de commandement opérationnel Covid-19 de la Région Analanjirofo pour assurer les charges relatives aux barrages sanitaires.
✔️✔️ Le Premier ministre a, par ailleurs, souligné qu'un budget de 3 milliards d'ariary sera consacré au développement de la Région Analanjirofo et sera disponible après la nomination du Gouverneur de cette Région.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-18 14:37:34
2615883588681772,"🔥🔥🔥 1 nouveau cas de décès annoncé ce jour. Il s'agit d'une femme de 61 ans qui était prise en charge au CHU Andohatapenaka.
🔵 25 nouveaux cas confirmés de Covid 19 annoncés ce jeudi 18 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1403 depuis le début de l'épidémie.
🔴 17 cas sont localisés à Toamasina
🔴 8 cas sont localisés à Moramanga
✅ 13 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 1 nouveau cas de décès annoncé ce jour. Il s'agit d'une femme de 61 ans qui était prise en charge au CHU Andohatapenaka.
🔵 25 nouveaux cas confirmés de Covid 19 annoncés ce jeudi 18 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1403 depuis le début de l'épidémie.
🔴 17 cas sont localisés à Toamasina
🔴 8 cas sont localisés à Moramanga
✅ 13 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 13:46:48
2615863968683734,"🔵 Dans le cadre de ses actions en faveur des acteurs en première ligne dans la lutte contre la Covid 19, l'association Orange Solidarité Madagascar a remis des kits de protection ce jour, au Centre Hospitalier de Référence du District (CHRD) de Moramanga.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/
Orange Solidarité Madagascar
5 hrs ·
[📢] Nous avons remis ce jeudi 18 juin des dons au Centre Hospitalier de Référence du District de Moramanga afin de soutenir le personnel de santé en première ligne dans la lutte contre la Covid 19.
. 2300 masques
. 2500 gants
. 500 calots
. 1000 sur chaussures
. du gel, de l'eau de javel et du chlore
Les dons ont été réceptionnés par :
. Le gouverneur d’Alaotra Mangoro, Richard Ramandehamanana
. Le député de Madagascar Dr Lova Rajaobelina
. Le Chef district Moramanga
. Le directeur régional de la population
. Le médecin inspecteur CHRD Moramanga Dr Hery Razanajatovo
#Solidarité","🔵 Dans le cadre de ses actions en faveur des acteurs en première ligne dans la lutte contre la Covid 19, l'association Orange Solidarité Madagascar a remis des kits de protection ce jour, au Centre Hospitalier de Référence du District (CHRD) de Moramanga.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 13:12:21
2615856412017823,"🔴 Les conséquences socio-économiques de la pandémie covid-19 sont parmi les principales raisons ayant conduit l’Etat à réviser son budget pour cette année 2020. Les mesures d’endiguement de la maladie, prises au niveau mondiale, national et régional ont provoqué le ralentissement de la production, la baisse des recettes fiscales mais également la hausse des dépenses publiques.
🔵 Avec le budget rectificatif, Madagascar se dote d’un instrument de soutien de l’économie mais surtout d’un plan de relance.
Cliquez sur l'image pour lire l'article 👇
ACTU.ORANGE.MG
PLFR 2020 : Madagascar se dote d’un plan de relance","🔴 Les conséquences socio-économiques de la pandémie covid-19 sont parmi les principales raisons ayant conduit l’Etat à réviser son budget pour cette année 2020. Les mesures d’endiguement de la maladie, prises au niveau mondiale, national et régional ont provoqué le ralentissement de la production, la baisse des recettes fiscales mais également la hausse des dépenses publiques.
🔵 Avec le budget rectificatif, Madagascar se dote d’un instrument de soutien de l’économie mais surtout d’un plan de relance.
Cliquez sur l'image pour lire l'article 👇",2020-06-18 12:58:43
2615814258688705,"✅✅Tonga any Fenoarivo Atsinanana amin'izao fotoana izao ny Praiminisitra, Lehiben'ny Governemanta, Ntsay Christian, miaraka amin'ny minisitry ny Fahasalamana, Ahmad Ahmad, mba hanome tanana ireo marary sy ireo mpiasan'ny fahasalamana amin'ny fiadiana amin'ny valan'aretina manerana Covid-19.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/","✅✅Tonga any Fenoarivo Atsinanana amin'izao fotoana izao ny Praiminisitra, Lehiben'ny Governemanta, Ntsay Christian, miaraka amin'ny minisitry ny Fahasalamana, Ahmad Ahmad, mba hanome tanana ireo marary sy ireo mpiasan'ny fahasalamana amin'ny fiadiana amin'ny valan'aretina manerana Covid-19.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/",2020-06-18 11:40:55
2615791332024331,"✅✅Les acteurs du tourisme se préparent à la reprise des vols internationaux et à la reprise des activités touristiques dans la Grande Ile. Les échanges du mercredi 17 juin 2020 au Ministère des Transports, du Tourisme et de la Météorologie (MTTM), à Anosy, ont essentiellement porté sur la validation du protocole d’hygiène et sanitaire pour les Tours Opérateurs Réceptifs et les Agences de Voyage.
👉 Des professionnels du métier représentants du Collège des Tours Opérateurs et du Collège des Agences de Voyage de la CTM dont Aavm, Voyages Bourdon, Go Travel, Detours Madagascar, Malagasya Travel, Top Madagascar, Ramartour et le Ministère de la Santé publique ont participé à l’atelier. Ce protocole vise à protéger le personnel ainsi que les touristes durant leur séjour à Madagascar.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","✅✅Les acteurs du tourisme se préparent à la reprise des vols internationaux et à la reprise des activités touristiques dans la Grande Ile. Les échanges du mercredi 17 juin 2020 au Ministère des Transports, du Tourisme et de la Météorologie (MTTM), à Anosy, ont essentiellement porté sur la validation du protocole d’hygiène et sanitaire pour les Tours Opérateurs Réceptifs et les Agences de Voyage.
👉 Des professionnels du métier représentants du Collège des Tours Opérateurs et du Collège des Agences de Voyage de la CTM dont Aavm, Voyages Bourdon, Go Travel, Detours Madagascar, Malagasya Travel, Top Madagascar, Ramartour et le Ministère de la Santé publique ont participé à l’atelier. Ce protocole vise à protéger le personnel ainsi que les touristes durant leur séjour à Madagascar.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 10:53:41
2615400965396701,"🔵 Claudio Tida va revenir chez Husqvarna, en championnat de Madagascar de moto tout-terrain ""MX"". Il roulera désormais sur une FC350 fournie par 100% Moto, le nouveau concessionnaire de la marque. Pour rappel, il avait remporté le premier de ses cinq titres nationaux au guidon d'une Husky, c'était en 2012.
🎙 ""Je tiens à remercier Paolo Preve et 100% Moto. Je suis plus que motivé. C’est dur de revenir au top après un an et plus sans compétition, mais on ne va pas lâcher et revenir au top de ma forme. Hâte que le championnat revienne et de donner tout ce que j’ai"", a-t-il posté sur Facebook. Claudio était blessé au poignet gauche depuis la mi-saison 2019. Aujourd'hui, il est entièrement remis.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔵 Claudio Tida va revenir chez Husqvarna, en championnat de Madagascar de moto tout-terrain ""MX"". Il roulera désormais sur une FC350 fournie par 100% Moto, le nouveau concessionnaire de la marque. Pour rappel, il avait remporté le premier de ses cinq titres nationaux au guidon d'une Husky, c'était en 2012.
🎙 ""Je tiens à remercier Paolo Preve et 100% Moto. Je suis plus que motivé. C’est dur de revenir au top après un an et plus sans compétition, mais on ne va pas lâcher et revenir au top de ma forme. Hâte que le championnat revienne et de donner tout ce que j’ai"", a-t-il posté sur Facebook. Claudio était blessé au poignet gauche depuis la mi-saison 2019. Aujourd'hui, il est entièrement remis.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 08:00:02
2615376578732473,"🔴 La Jirama Toamasina est en plein travaux d’urgences en vue de l’amélioration de l’alimentation en électricité dans cette ville. Les interventions pourraient engendrer des coupures de l’approvisionnement dans les quartiers suivants ce jeudi 18 juin, de 08H00 à 16H00 : Mangarano, Ambodisain et Barikadimy.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔴 La Jirama Toamasina est en plein travaux d’urgences en vue de l’amélioration de l’alimentation en électricité dans cette ville. Les interventions pourraient engendrer des coupures de l’approvisionnement dans les quartiers suivants ce jeudi 18 juin, de 08H00 à 16H00 : Mangarano, Ambodisain et Barikadimy.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 07:00:24
2615386865398111,"🔵 Le Président de la Guinée-Bissau, Umaro Sissoco Embalo, a indiqué que le tambavy Covid Organics est efficace et a guéri des malades dans son pays.
« Il y a des malades qui ont été guéris grâce à ce remède en en faisant usage sans prendre d’autres médicaments. On a fait trois fois les tests. Je peux dire que ce médicament fonctionne très bien » a-t-il expliqué.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔵 Le Président de la Guinée-Bissau, Umaro Sissoco Embalo, a indiqué que le tambavy Covid Organics est efficace et a guéri des malades dans son pays.
« Il y a des malades qui ont été guéris grâce à ce remède en en faisant usage sans prendre d’autres médicaments. On a fait trois fois les tests. Je peux dire que ce médicament fonctionne très bien » a-t-il expliqué.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 05:00:14
2615399242063540,"⚽️ Le football reprend aussi en France. Le Barea Thomas Fontaine a publié une photo de lui dans les vestiaires du FC Lorient. Le défenseur international malgache retrouve ses coéquipiers en club pour la première fois depuis la fin du confinement dans l'Hexagone.
🔴 ""Reprise de l'entraînement aujourd'hui avec les mesures sanitaires. Ça fait du bien de retrouver le vestiaire après tant de semaines"", a-t-il posté sur les réseaux sociaux. Il retrouvera notamment un coéquipier en sélection, Jeremy Morel, qui s'est engagé avec le FC Lorient.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","⚽️ Le football reprend aussi en France. Le Barea Thomas Fontaine a publié une photo de lui dans les vestiaires du FC Lorient. Le défenseur international malgache retrouve ses coéquipiers en club pour la première fois depuis la fin du confinement dans l'Hexagone.
🔴 ""Reprise de l'entraînement aujourd'hui avec les mesures sanitaires. Ça fait du bien de retrouver le vestiaire après tant de semaines"", a-t-il posté sur les réseaux sociaux. Il retrouvera notamment un coéquipier en sélection, Jeremy Morel, qui s'est engagé avec le FC Lorient.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 02:00:25
2615364592067005,"✈️ Des ressortissants suisses bloqués à Madagascar ont pu embarquer ce mercredi à bord d'un vol spécial Ethiopian Airlines affrété par la société Ambatovy.
🔵 L'ambassade de Suisse à Madagascar précise que les liaisons d'Addis Abeba vers l'Europe et la Suisse sont assurées.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","✈️ Des ressortissants suisses bloqués à Madagascar ont pu embarquer ce mercredi à bord d'un vol spécial Ethiopian Airlines affrété par la société Ambatovy.
🔵 L'ambassade de Suisse à Madagascar précise que les liaisons d'Addis Abeba vers l'Europe et la Suisse sont assurées.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 23:30:00
2615351662068298,"🔴 Le Président Andry Rajoelina a réitéré son soutien aux entrepreneurs et acteurs du secteur privé. Le plan économique multisectoriel d’urgence s’articulera sur trois axes stratégiques :
1️⃣ le renforcement de la gouvernance et la lutte contre la pandémie
2️⃣ le renforcement des mesures relatives à la protection sociale
3️⃣ le soutien à la résilience économique pour une relance efficiente.
Cliquez sur l'image pour lire la suite 👇
ACTU.ORANGE.MG
Un plan économique multisectoriel d’urgence sur trois axes","🔴 Le Président Andry Rajoelina a réitéré son soutien aux entrepreneurs et acteurs du secteur privé. Le plan économique multisectoriel d’urgence s’articulera sur trois axes stratégiques :
1️⃣ le renforcement de la gouvernance et la lutte contre la pandémie
2️⃣ le renforcement des mesures relatives à la protection sociale
3️⃣ le soutien à la résilience économique pour une relance efficiente.
Cliquez sur l'image pour lire la suite 👇",2020-06-17 22:41:03
2615292765407521,"🔥🔥🔥 A l'occasion de la rencontre entre le Président Andry Rajoelina et les membres du secteur privé ce mercredi, le Premier ministre Christian Ntsay a annoncé quelques mesures dans le cadre du soutien aux entreprises. Parmi ces mesures :
➡️ Suspension de l'acompte provisionnel au titre de l'impôt sur le revenu, de l'IRSA et de la TVA. Les déclarations doivent en revanche se faire avant le 15 août 2020.
➡️ Suspension également du paiement des impôts synthétiques jusqu'au 15 août 2020.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 A l'occasion de la rencontre entre le Président Andry Rajoelina et les membres du secteur privé ce mercredi, le Premier ministre Christian Ntsay a annoncé quelques mesures dans le cadre du soutien aux entreprises. Parmi ces mesures :
➡️ Suspension de l'acompte provisionnel au titre de l'impôt sur le revenu, de l'IRSA et de la TVA. Les déclarations doivent en revanche se faire avant le 15 août 2020.
➡️ Suspension également du paiement des impôts synthétiques jusqu'au 15 août 2020.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 21:11:43
2615266555410142,"✈️ L'ambassade de l'Inde à Madagascar a travaillé en étroite collaboration avec la compagnie Ethiopian Airlines afin de rapatrier des ressortissants indiens. Le vol charter affrété pour l'occasion est parti de l'aéroport international à Ivato ce mercredi.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","✈️ L'ambassade de l'Inde à Madagascar a travaillé en étroite collaboration avec la compagnie Ethiopian Airlines afin de rapatrier des ressortissants indiens. Le vol charter affrété pour l'occasion est parti de l'aéroport international à Ivato ce mercredi.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 20:34:31
2615050192098445,"🔴🔴🔴 Mifindra eny Imerintsiatosika ny faran'ny zotra Miantsinanana (terminus des taxi-brousses), araka ny Naoty navoakan'ny Ivo-pibaikoana ny ady atao amin'ny Covid-19 ao amin'ny Faritra Itasy.
✔️✔️ Miverina misokatra ihany koa ny tsena fanao isan-kerinandro saingy ao anatin'ny fanajana ireo fepetra ara-pahasalamana.
Araho tsy tapaka ny vaovaon'i Madagasikara ao amin'ny https://actu.orange.mg/","🔴🔴🔴 Mifindra eny Imerintsiatosika ny faran'ny zotra Miantsinanana (terminus des taxi-brousses), araka ny Naoty navoakan'ny Ivo-pibaikoana ny ady atao amin'ny Covid-19 ao amin'ny Faritra Itasy.
✔️✔️ Miverina misokatra ihany koa ny tsena fanao isan-kerinandro saingy ao anatin'ny fanajana ireo fepetra ara-pahasalamana.
Araho tsy tapaka ny vaovaon'i Madagasikara ao amin'ny https://actu.orange.mg/",2020-06-17 15:46:05
2614963125440485,"🔥🔥🔥 61 nouveaux cas confirmés de Covid 19 annoncés ce mercredi 17 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1378 depuis le début de l'épidémie.
🔴 52 cas sont localisés à Antananarivo, dont Ambanidia, Ampitatafika, Andohatapenaka, Tsaramasay, Bemasoandro Itaosy.
🔴 3 cas sont localisés à Antsirabe
🔴 2 cas sont localisés à Sainte Marie
🔴 2 cas sont localisés à Toamasina
🔴 1 cas est localisé à Tsiroanomandidy
🔴 1 cas est localisé à Moramanga
✅ 33 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 61 nouveaux cas confirmés de Covid 19 annoncés ce mercredi 17 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1378 depuis le début de l'épidémie.
🔴 52 cas sont localisés à Antananarivo, dont Ambanidia, Ampitatafika, Andohatapenaka, Tsaramasay, Bemasoandro Itaosy.
🔴 3 cas sont localisés à Antsirabe
🔴 2 cas sont localisés à Sainte Marie
🔴 2 cas sont localisés à Toamasina
🔴 1 cas est localisé à Tsiroanomandidy
🔴 1 cas est localisé à Moramanga
✅ 33 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 13:32:21
